file,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,total_words,total_sentences,total_characters,passive_voice,active_voice,passive_toks,active_toks,verbs,nouns,adjectives,adverbs,prepositions,auxiliaries,conjunctions,coord_conjunctions,determiners,interjections,numbers,particles,pronouns,proper_nouns,punctuations,subordinating_conjunctions,symbols,other,money,persons,norp,facilities,organizations,gpe,products,events,works,languages,dates,times,quantities,ordinals,cardinals,percentages,stopwords,locations,laws,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,nominalization
NCT02187744.txt_accumulated_section6.txt,29.185238095238095,37.05271428571429,13.091777700000005,10.49642857142858,32.1904761904762,95.0,17.832396974191326,17.5,12.635,437,30,2580,21,14,14,30,55,133,21,12,62,29,0,11,46,0,10,13,17,17,61,5,0,0,0,13,0,0,1,6,0,0,0,0,3,0,0,1,10,2,207,0,0,4.985714285714286,1.480952380952381,70.0,6.0,0.4380952380952381,2094,622,420,184,6,1,105,44,147,23,2,10,8
NCT02187744.txt_accumulated_section8.txt,28.92006466784245,36.640458553791895,12.930327584362143,11.379814814814821,32.051263962375074,93.70840681951793,17.92840054584358,16.857142857142858,12.505939035861259,505,34,2974,26,18,17,33,68,151,22,13,72,34,0,13,51,0,16,16,19,17,73,6,0,0,0,13,0,0,1,6,0,0,0,0,10,0,0,1,13,2,246,0,0,4.958847736625515,1.477366255144033,69.42857142857143,7.0,0.4279835390946502,2410,718,486,208,7,1,118,52,167,28,2,11,9
NCT02226172.txt,15.904166666666672,19.52470833333333,12.033434276388888,45.157500000000006,19.733333333333334,61.97222222222222,15.0,9.35,11.540725,744,40,4353,33,28,9,60,100,196,33,22,91,44,0,21,74,0,26,26,31,41,118,19,1,0,0,7,0,0,5,8,0,0,0,0,34,2,0,1,13,0,334,0,0,4.873611111111111,1.4791666666666667,36.0,3.3333333333333335,0.4375,3509,1065,720,315,20,6,187,96,279,33,5,22,14
NCT02226172.txt_accumulated_section15.txt,15.024731182795698,17.832709677419352,12.909564270967746,42.55709677419356,18.765591397849462,58.52688172043011,15.165525060596439,8.533333333333333,11.625927956989248,484,23,2904,27,20,7,30,68,137,27,14,58,30,0,16,36,0,4,18,20,30,91,10,1,0,0,4,0,0,4,4,0,0,0,0,3,2,0,1,3,0,209,0,0,5.04516129032258,1.5698924731182795,31.0,15.0,0.5053763440860215,2346,730,465,235,15,1,128,74,190,23,5,17,12
NCT02226172.txt_accumulated_section23.txt,16.0802254550994,19.738465229644298,12.078644989869758,44.55144336963975,19.87298347170386,62.12818950415112,15.052516662288289,9.368421052631579,11.587276723284333,715,37,4179,32,28,9,55,96,188,33,21,88,43,0,21,66,0,25,26,30,40,114,18,1,0,0,7,0,0,5,8,0,0,0,0,32,2,0,1,13,0,319,0,0,4.879884225759769,1.4819102749638204,36.36842105263158,19.0,0.44283646888567296,3372,1024,691,306,19,1,178,92,269,32,5,22,13
NCT02297438.txt,11.945538064397173,14.412716712379286,13.03683462735382,51.2129515753567,16.799326987346443,52.00822827114112,14.422132737762672,6.6976744186046515,10.919190381911633,1061,58,6406,39,31,18,86,131,282,62,21,106,64,0,46,129,0,26,28,42,53,149,19,2,5,0,6,2,0,2,5,2,0,0,0,28,0,0,2,18,0,464,2,0,5.118929633300297,1.557978196233895,23.46511627906977,43.0,0.36372646184340934,5165,1572,1009,367,43,1,288,187,391,51,4,38,23
NCT02297438.txt_accumulated_section21.txt,14.931051805337521,18.122192569335425,13.666096656200946,42.041329147043456,19.668655154369443,59.68969126111983,16.09307341415954,8.904761904761905,11.635507430664573,664,35,4063,21,24,8,52,84,182,44,13,71,37,0,30,70,0,6,21,29,38,97,11,2,5,0,6,2,0,2,0,2,0,0,0,0,0,0,1,8,0,284,0,0,5.177394034536892,1.5839874411302983,30.333333333333332,21.0,0.3893249607535322,3298,1009,637,248,21,1,187,120,262,29,4,23,12
NCT02297438.txt_accumulated_section35.txt,12.876573331219284,15.597821468209922,13.20611794339623,48.59479023307437,17.666732202314886,54.26671951799588,14.92835756865606,7.3428571428571425,11.169760808625337,945,52,5722,35,29,16,73,116,254,54,17,100,57,0,44,108,0,21,25,39,50,134,15,2,5,0,6,2,0,2,5,2,0,0,0,24,0,0,2,14,0,411,2,0,5.128745837957824,1.5615982241953386,25.742857142857144,35.0,0.37735849056603776,4621,1407,901,340,35,1,257,166,357,45,4,36,19
NCT02297438.txt_accumulated_section4.txt,29.342957746478877,37.420985915492956,12.933284338028173,11.146760563380312,34.87887323943662,95.29577464788733,21.57417562100671,17.25,13.829930985915492,295,17,1762,9,13,5,21,36,84,23,6,28,16,0,14,30,0,1,8,12,24,48,4,0,5,0,6,1,0,0,0,2,0,0,0,0,0,0,1,1,0,127,0,0,4.957746478873239,1.4612676056338028,71.0,4.0,0.47183098591549294,1408,415,284,134,4,1,69,46,120,13,3,14,4
NCT02297438.txt_accumulated_section6.txt,24.55210144927536,30.93826086956522,13.169104840579713,21.449891304347858,29.840579710144926,83.58695652173913,20.175564037317667,15.0,13.079108695652174,358,19,2152,11,15,5,25,42,101,29,8,36,21,0,17,37,0,1,11,15,25,55,4,0,5,0,6,2,0,0,0,2,0,0,0,0,0,0,1,1,0,155,0,0,5.0144927536231885,1.5014492753623188,57.5,6.0,0.47246376811594204,1730,518,345,163,6,1,90,59,144,16,3,15,5
NCT02310763.txt,9.460243902439025,12.177581300813003,8.010493953252034,75.92093495934962,13.778861788617887,43.59349593495935,10.637626158259733,4.444444444444445,11.154184552845528,526,27,2663,13,19,11,38,67,121,10,20,49,23,0,15,51,0,49,15,16,47,77,13,13,0,0,0,0,0,7,11,0,0,0,0,27,8,24,1,26,4,217,0,0,4.233739837398374,1.2195121951219512,27.333333333333332,18.0,0.40853658536585363,2083,600,492,201,18,1,80,35,192,19,1,15,3
NCT02310763.txt_accumulated_section16.txt,7.7520827836411605,10.272800131926122,7.74169050659631,81.67398169525067,12.00798153034301,38.463225593667545,9.70820393249937,3.5,11.310713984168867,409,21,2049,13,12,11,24,50,92,9,17,41,18,0,10,34,0,40,9,11,42,61,7,13,0,0,0,0,0,7,11,0,0,0,0,25,8,24,1,20,0,160,0,0,4.216358839050132,1.195250659630607,23.6875,16.0,0.46437994722955145,1598,453,379,176,16,1,56,24,156,16,1,10,2
NCT02310763.txt_accumulated_section17.txt,8.84108496732026,11.545427450980391,7.724563168888892,78.8233529411765,13.343790849673201,41.80392156862745,10.396342498352897,4.0588235294117645,11.265441176470588,484,24,2420,13,17,11,32,60,112,10,18,45,21,0,15,43,0,48,13,15,44,72,10,13,0,0,0,0,0,7,11,0,0,0,0,25,8,24,1,26,4,195,0,0,4.191111111111111,1.1955555555555555,26.470588235294116,17.0,0.4288888888888889,1886,538,450,193,17,1,69,31,180,18,1,15,3
NCT02364999.txt,25.58762123613312,32.63245641838352,11.834311397781303,23.999910459587966,30.05774960380349,88.13961965134706,18.0996688705415,15.8,12.74694145800317,647,41,3744,27,23,13,50,88,162,34,16,68,42,0,36,74,0,34,19,21,34,90,10,0,0,0,13,0,0,6,2,0,0,0,0,47,0,0,2,14,6,299,8,0,4.779714738510301,1.4041204437400951,63.1,1.4285714285714286,0.4215530903328051,3016,886,631,266,10,7,158,76,239,36,3,26,8
NCT02364999.txt_accumulated_section12.txt,27.056933962264157,34.52516981132076,12.253231809433963,19.07615566037738,31.55660377358491,91.91037735849056,18.850867484147358,17.0,13.02995283018868,543,34,3177,25,19,13,37,72,137,33,14,59,37,0,32,57,0,25,17,15,31,76,6,0,0,0,13,0,0,6,2,0,0,0,0,41,0,0,2,8,4,249,8,0,4.847169811320755,1.4245283018867925,66.25,8.0,0.439622641509434,2569,755,530,233,8,1,136,67,205,30,3,22,6
NCT02364999.txt_accumulated_section14.txt,26.985113699389903,34.46657607690886,11.85418194342762,20.531096320946588,31.503124422259198,91.56979108892585,18.491933384829668,16.555555555555557,12.965166962469958,617,38,3561,26,23,13,46,83,156,34,15,65,41,0,36,66,0,33,19,20,31,86,9,0,0,0,13,0,0,6,2,0,0,0,0,45,0,0,2,14,6,284,8,0,4.778702163061564,1.4009983361064893,66.77777777777777,9.0,0.4259567387687188,2872,842,601,256,9,1,149,72,229,35,3,26,7
NCT02364999.txt_accumulated_section4.txt,28.300318181818188,36.066818181818185,12.633558654545457,14.614477272727285,32.88181818181818,97.11363636363636,19.658331248957683,19.5,13.419918181818181,281,17,1660,16,11,6,22,40,68,25,6,32,25,0,13,26,0,5,8,8,17,34,4,0,0,0,10,0,0,6,0,0,0,0,0,9,0,0,0,3,0,131,1,0,4.909090909090909,1.4472727272727273,68.75,4.0,0.48,1350,398,275,132,4,1,78,37,111,18,3,9,5
NCT02364999.txt_accumulated_section6.txt,28.57125501432665,36.4936676217765,12.517503753581668,14.542154727793715,32.96297994269341,96.73409742120344,19.24807680927192,18.8,13.115972550143267,356,22,2099,20,16,10,25,52,89,27,10,39,30,0,19,32,0,6,14,11,18,43,4,0,0,0,11,0,0,6,0,0,0,0,0,13,0,0,0,3,0,168,1,0,4.888252148997134,1.4355300859598854,69.8,5.0,0.46418338108882523,1706,501,349,162,5,1,94,44,133,23,3,12,5
NCT02367456.txt,15.168315696649032,19.445978835978835,9.217623007054673,58.44813492063495,19.868430335097003,59.37125220458554,13.555973258234951,7.642857142857143,11.827628042328042,588,33,3150,13,12,6,47,57,145,24,22,87,28,0,26,52,0,53,11,21,37,83,12,0,0,0,0,0,0,21,0,12,0,0,0,50,0,0,0,16,16,262,3,0,4.379188712522046,1.2680776014109347,40.5,2.8,0.38271604938271603,2483,719,567,217,14,5,107,52,222,26,1,26,10
NCT02367456.txt_accumulated_section13.txt,11.12951048951049,13.886433566433567,9.540001512820517,65.78821678321681,16.089044289044292,47.27389277389277,13.045351706590013,5.363636363636363,11.52128508158508,325,18,1765,11,7,6,16,26,90,16,16,60,18,0,11,20,0,24,6,9,15,45,3,0,0,0,0,0,0,12,0,8,0,0,0,33,0,0,0,5,4,146,0,0,4.487179487179487,1.3269230769230769,28.363636363636363,11.0,0.40705128205128205,1400,414,312,127,11,1,59,37,128,16,1,11,6
NCT02367456.txt_accumulated_section17.txt,15.398698884758364,19.80070917929654,9.123909394052049,58.371994566771534,20.1226193880469,59.60022876751502,13.52469623168435,7.538461538461538,11.91125870746354,559,29,2977,12,12,6,42,53,139,24,21,84,27,0,26,44,0,52,11,20,34,79,11,0,0,0,0,0,0,21,0,12,0,0,0,48,0,0,0,16,16,247,3,0,4.360594795539034,1.258364312267658,41.38461538461539,13.0,0.38661710037174724,2346,677,538,208,13,1,98,48,212,25,1,26,9
NCT02382796.txt,33.01301029374844,41.52948280190811,11.694744920913887,3.154253075571205,37.36490082852122,105.5387898568918,20.196345126633325,19.714285714285715,13.745617650012553,580,29,3334,18,20,5,49,74,159,26,9,80,28,0,17,78,0,21,14,22,38,66,8,0,0,0,2,0,0,14,7,2,0,1,0,14,0,4,0,11,0,276,0,0,4.738137082601054,1.4323374340949033,81.28571428571429,2.3333333333333335,0.4182776801405975,2696,815,569,238,7,3,138,69,219,25,5,18,8
NCT02382796.txt_accumulated_section5.txt,32.25769230769231,40.322923076923075,12.224075189743594,2.7173076923077133,36.430769230769236,103.64102564102564,20.4928556845359,20.0,14.226171794871794,399,18,2323,13,15,4,28,46,116,22,8,62,19,0,11,46,0,9,10,14,30,47,1,0,0,0,2,0,0,13,6,2,0,1,0,1,0,2,0,7,0,182,0,0,4.8307692307692305,1.476923076923077,78.0,5.0,0.43846153846153846,1884,576,390,171,5,1,100,51,166,15,3,12,5
NCT02382796.txt_accumulated_section7.txt,32.25215789473684,40.642343859649124,11.900203132631585,4.8349385964912415,36.71929824561404,103.7982456140351,20.320508075688775,19.5,14.0121350877193,486,24,2803,14,17,5,38,59,137,24,8,69,22,0,16,62,0,18,11,17,34,58,3,0,0,0,2,0,0,13,7,2,0,1,0,12,0,4,0,9,0,224,0,0,4.774736842105263,1.4378947368421053,79.16666666666667,6.0,0.4357894736842105,2268,683,475,207,6,1,117,60,194,18,4,17,6
NCT02384382.txt,35.73889663805437,45.2549678111588,12.570058979971389,-5.543328862660928,39.92854077253219,113.98444206008584,21.062391868188442,23.25,14.227567525035766,721,36,4203,30,26,19,57,87,188,37,23,80,59,0,30,72,0,41,17,25,34,95,19,1,1,0,2,0,0,14,7,0,0,1,0,37,0,0,0,18,0,334,1,0,4.882689556509299,1.4620886981402004,87.375,1.6,0.3834048640915594,3413,1022,699,268,8,5,186,87,277,42,17,31,16
NCT02384382.txt_accumulated_section10.txt,38.96835789024129,49.40584881486226,12.66484803886398,-14.098251121076203,43.19120222079863,122.17830450565876,21.86038933093073,25.428571428571427,14.678681422165278,691,33,4027,29,26,19,53,82,182,37,22,77,58,0,30,64,0,40,17,24,31,91,18,1,1,0,2,0,0,14,7,0,0,1,0,35,0,0,0,18,0,318,1,0,4.893871449925261,1.4648729446935724,95.57142857142857,7.0,0.38565022421524664,3274,980,669,258,7,1,178,83,267,41,16,31,15
NCT02384382.txt_accumulated_section3.txt,37.33361867704281,46.16290531776914,14.763074836575878,-20.01939040207519,40.49234760051881,115.6277561608301,23.0,25.666666666666668,14.27529429312581,271,15,1654,11,13,8,18,32,85,20,10,29,26,0,12,23,0,3,5,7,9,52,5,1,1,0,2,0,0,0,4,0,0,1,0,0,0,0,0,4,0,123,1,0,5.256809338521401,1.6536964980544746,85.66666666666667,3.0,0.5175097276264592,1351,425,257,133,3,1,77,40,104,18,8,14,8
NCT02384382.txt_accumulated_section4.txt,35.99525229357798,44.62261467889909,15.268402201834864,-17.399965596330247,38.93853211009175,112.02522935779817,22.557607215607945,24.75,14.01695749235474,346,17,2127,14,17,10,23,41,109,26,12,38,32,0,13,28,0,4,8,11,11,61,7,1,1,0,2,0,0,0,4,0,0,1,0,0,0,0,0,4,0,155,1,0,5.345565749235474,1.6697247706422018,81.75,4.0,0.4709480122324159,1748,546,327,154,4,1,99,51,131,21,10,15,11
NCT02384382.txt_accumulated_section6.txt,37.52810714285714,47.16180803571428,13.570103171875004,-14.40810714285712,41.19714285714286,116.83214285714286,21.973665961010276,24.4,14.319119821428572,468,24,2777,18,21,11,35,54,132,30,15,53,42,0,19,40,0,20,13,13,20,74,10,1,1,0,2,0,0,4,7,0,0,1,0,27,0,0,0,6,0,212,1,0,5.051339285714286,1.5401785714285714,89.6,5.0,0.45982142857142855,2263,690,448,206,5,1,122,60,177,29,12,21,12
NCT02384382.txt_accumulated_section8.txt,39.727478336221836,50.235984979780476,13.331545842287696,-18.480579145002864,43.80462160600809,123.72299248989025,22.621416870348583,26.5,14.645742749855575,598,30,3542,26,24,18,42,69,162,35,21,69,54,0,24,56,0,26,16,17,26,83,15,1,1,0,2,0,0,4,7,0,0,1,0,35,0,0,0,8,0,277,1,0,5.006932409012132,1.509532062391681,96.16666666666667,6.0,0.41767764298093585,2889,871,577,241,6,1,159,77,228,37,15,25,14
